id	effectiveTime	active	moduleId	refsetId	referencedComponentId	acceptabilityId
c5cfe4e7-14a4-5924-bb1c-da6c7568dc28	20020131	1	900000000000207008	900000000000509007	697920010	900000000000548007
c618788b-bb3a-5f74-a494-8939f1613dc4	20020131	1	900000000000207008	900000000000509007	787468010	900000000000548007
c621b325-46f3-4602-8fef-06f11bcf1527	20160731	1	900000000000207008	900000000000509007	3304251019	900000000000548007
c6232edc-e203-5346-9a8e-0459d364e90b	20150731	1	900000000000207008	900000000000509007	3043116010	900000000000548007
c63ac842-09bd-599f-9d8b-c74040065ff4	20020131	1	900000000000207008	900000000000509007	749463013	900000000000548007
c63e2200-c818-55cf-84df-f81e52100620	20020131	1	900000000000207008	900000000000508004	598952012	900000000000548007
c64d9486-3a9f-5a4f-9be1-03a63211c98b	20070131	1	900000000000207008	900000000000508004	2638124010	900000000000548007
c6ca10c4-a3ba-5c04-86ad-40f63977f747	20080131	1	900000000000207008	900000000000509007	2689934012	900000000000548007
c6cd1482-624c-5470-8edc-c08040683e38	20020131	1	900000000000207008	900000000000508004	485028013	900000000000548007
c6e65058-a8aa-57d5-9993-cd326fdf5b33	20020131	1	900000000000207008	900000000000509007	815461010	900000000000548007
c7173967-9d9d-550c-b9ae-a120c471d51e	20020131	1	900000000000207008	900000000000509007	700432017	900000000000548007
c7264312-27bf-5671-b439-b5b76a03ce26	20020131	1	900000000000207008	900000000000508004	900000000000008014	900000000000548007
c745a48d-9cfc-5f77-9452-efc0537fa15b	20170731	0	900000000000207008	900000000000508004	700321018	900000000000548007
c74e8591-9674-5892-a11b-bc3b4e1fd1c0	20020131	1	900000000000207008	900000000000509007	900000000000981019	900000000000548007
c75d6a05-1e60-56d4-b7f7-fb1ff2ba50f1	20060731	0	900000000000207008	900000000000508004	727345014	900000000000548007
c774cb3a-2c2d-53bb-85a5-1d7f0dacd3bf	20020131	1	900000000000207008	900000000000508004	900000000000974014	900000000000549004
c780e82f-5847-5e44-8fdc-fd223a476b64	20040731	0	900000000000207008	900000000000509007	702941012	900000000000548007
c781c064-9ec8-5318-87db-102898a3e735	20020131	1	900000000000207008	900000000000508004	700056014	900000000000548007
c784a357-0b86-5e4f-bd2e-02015bc2ea19	20020131	1	900000000000207008	900000000000509007	697589016	900000000000548007
c7a594ba-f72d-5142-8e17-7f687660b587	20060731	0	900000000000207008	900000000000509007	646034015	900000000000548007
c7d43832-6497-5c5a-91a9-cb2f57441c47	20070131	0	900000000000207008	900000000000508004	635435017	900000000000548007
c7d95d50-a7e6-52ed-a35a-14fd68a36948	20020131	1	900000000000207008	900000000000509007	791573011	900000000000548007
c7e293fe-c1d5-5135-84bd-ab31dcd9cc77	20020131	1	900000000000207008	900000000000508004	700095010	900000000000548007
c8019cc8-b860-55b9-92d3-ac1ab875f374	20050131	0	900000000000207008	900000000000509007	1187543014	900000000000548007
c8215c65-dfb9-4316-a48f-b1ac0dbac802	20160731	1	900000000000207008	900000000000508004	3301984013	900000000000548007
c82748af-3b75-490a-961e-2fd95a911af3	20170731	1	900000000000207008	900000000000509007	3464681010	900000000000548007
c83d127e-11ea-51b8-afbf-c41f267ca7f8	20020131	1	900000000000207008	900000000000508004	834702016	900000000000548007
c8463d6d-12d4-5199-80e4-dc89dcd081c2	20020131	1	900000000000207008	900000000000508004	633988015	900000000000548007
c8808cc9-dd5a-53b3-835e-59f20dadee68	20020131	1	900000000000207008	900000000000508004	289410014	900000000000548007
c8826b1e-eb6a-5f8d-8e2e-cb3d6990712c	20020131	1	900000000000207008	900000000000509007	723773012	900000000000548007
c883aba8-50ee-4211-8bbf-85b5fad35a90	20170131	1	900000000000207008	900000000000508004	3314738015	900000000000548007
c885f1fd-f822-5da4-baf9-10dbcd627afa	20020131	1	900000000000207008	900000000000508004	699965014	900000000000548007
c8bb2590-1daa-565a-9189-0aff9753419a	20020131	1	900000000000207008	900000000000508004	698466013	900000000000548007
c8c7599e-9040-5d5b-a70f-b71adec57de4	20020131	1	900000000000207008	900000000000509007	700091018	900000000000548007
c8cad064-a90a-5d85-9a77-e637d5e58122	20030131	1	900000000000207008	900000000000509007	1494611012	900000000000549004
c8ee04fe-67fc-5b14-987d-f871335a75ae	20020131	1	900000000000207008	900000000000508004	706035017	900000000000548007
c8f2ad49-73c2-505c-a3cf-8545aadcf6f9	20030131	1	900000000000207008	900000000000509007	1460788019	900000000000548007
c8f4b1dc-0f95-5372-a0cb-6c094919731b	20020131	1	900000000000207008	900000000000508004	731587013	900000000000548007
c9982ad0-5d56-5781-bd36-9e1971fe67bd	20020131	1	900000000000207008	900000000000509007	698142013	900000000000548007
c9c500fc-c056-5889-8bcd-dd156bec8a2b	20020131	1	900000000000207008	900000000000509007	747026018	900000000000548007
c9e104dd-aedf-5e4f-b5b5-e482cfdeed3f	20020131	1	900000000000207008	900000000000508004	630462011	900000000000548007
c9f90466-0bac-54eb-a3ae-49a3f5061191	20040131	1	900000000000207008	900000000000509007	2149645017	900000000000548007
ca01ca09-655a-527e-a7d8-04115f80927e	20020131	1	900000000000207008	900000000000508004	708905016	900000000000548007
ca08191f-d886-4f19-96a0-10b7d9f3701a	20170131	1	900000000000207008	900000000000508004	3318366018	900000000000548007
ca76dd12-1a4b-57f4-ad15-8953063a7724	20020131	1	900000000000207008	900000000000509007	795760015	900000000000548007
ca90e867-2d27-5974-a6ba-32b91d30f09d	20070131	1	900000000000207008	900000000000509007	2638112015	900000000000548007
caee0dfd-1001-51cb-bead-1ce6938cd753	20020131	1	900000000000207008	900000000000509007	790773019	900000000000548007
cb153e20-40f0-5150-b378-eb6ac2a1cbc5	20020131	1	900000000000207008	900000000000508004	672599014	900000000000548007
cb2eb5af-117e-51f2-b7c5-48e060483c05	20140731	1	900000000000207008	900000000000508004	2989717011	900000000000548007
cb45b2c6-f3b3-5965-bbe5-31550c893033	20020131	1	900000000000207008	900000000000509007	700902017	900000000000548007
cb4be25f-daf9-581e-b041-7229661c5658	20020131	1	900000000000207008	900000000000509007	827362017	900000000000548007
cb59ddca-9168-5534-8158-a4fa32d01268	20130731	1	900000000000207008	900000000000508004	2968013017	900000000000548007
cb5ac67c-465f-5391-8d66-e4f9074000ec	20140131	1	900000000000207008	900000000000508004	2985193014	900000000000548007
cb5e0a7e-9b02-5383-8a02-726699ce9a02	20020131	1	900000000000207008	900000000000508004	823422016	900000000000548007
cb96aaa9-23ef-5e8f-ad78-b0d3f5b2c07b	20020131	1	900000000000207008	900000000000509007	900000000000960019	900000000000548007
cbbda650-b7e7-54a0-a118-cb5b471608c6	20020731	0	900000000000207008	900000000000508004	725676013	900000000000548007
cbd8b4dd-7bf4-59a7-ba35-bb3d0f6c0af7	20020131	1	900000000000207008	900000000000509007	646032016	900000000000548007
cbf269ab-138e-5566-b7be-b15922fd25e5	20020131	1	900000000000207008	900000000000509007	675410017	900000000000548007
cc40483f-fd13-59f0-97e2-fdfa2795b64a	20020131	1	900000000000207008	900000000000508004	665170016	900000000000548007
cc439ed1-1e3b-51c2-8046-5e1c266342d6	20020731	0	900000000000207008	900000000000509007	755161018	900000000000548007
cc619e26-2d9c-5b43-84ba-faaa8f2825ef	20070131	1	900000000000207008	900000000000508004	2638954016	900000000000548007
cc6ca44d-c014-5490-aceb-cf5aa9c839de	20020131	1	900000000000207008	900000000000509007	838246018	900000000000548007
cca02a96-3ddc-550b-87ee-56aca3e2bbe4	20110131	1	900000000000207008	900000000000509007	2880231019	900000000000548007
ccafa079-287f-525e-97b9-fe1e48f27012	20020131	1	900000000000207008	900000000000509007	700057017	900000000000548007
cd16738d-df07-58b7-b5f4-ab0b651433e9	20020131	1	900000000000207008	900000000000509007	652664016	900000000000548007
cd1a24df-906b-5e0c-b420-c469b27ee1d9	20020131	1	900000000000207008	900000000000509007	759947016	900000000000548007
cd2b1cdf-3b48-5694-be50-c5e4eaadd876	20020131	1	900000000000207008	900000000000509007	900000000000170018	900000000000548007
cd5cbd61-482f-5197-9191-bfed94490217	20060131	1	900000000000207008	900000000000508004	2575256018	900000000000548007
cd6257f2-8dd7-5609-952a-de0f4f951350	20070131	1	900000000000207008	900000000000508004	2638096015	900000000000548007
cd69df50-3fe6-59a2-a27e-149839b82b13	20020131	1	900000000000207008	900000000000509007	700414017	900000000000548007
cd6e0985-2176-59d9-bf6b-1e25286743f0	20070131	1	900000000000207008	900000000000508004	2643094017	900000000000548007
cd955914-97f6-51d3-a557-bb182fd2e08d	20020131	1	900000000000207008	900000000000508004	797338016	900000000000548007
cdb7f09c-843f-54d7-a2d7-07e4a3316e07	20170731	0	900000000000207008	900000000000508004	675412013	900000000000548007
cdca6000-e031-5a6c-9aef-07ff3ee484ef	20130731	1	900000000000207008	900000000000509007	2968032011	900000000000548007
cded9bf4-a399-546b-b370-9f65836d1a82	20020131	1	900000000000207008	900000000000509007	789391015	900000000000548007
cdfc88ac-13c8-5aea-9126-d494866ed60a	20020131	1	900000000000207008	900000000000509007	709086014	900000000000548007
ce3193e7-bb6c-5d10-a42e-3c460889530b	20080731	1	900000000000207008	900000000000508004	2707992018	900000000000548007
ce799eb3-b96c-5ccc-b5c9-0a69ef3091ee	20020731	0	900000000000207008	900000000000508004	755161018	900000000000548007
cec3cf48-7f0e-5af9-a6f6-2eeca855a9bc	20020131	1	900000000000207008	900000000000508004	368259011	900000000000548007
ceded971-2f6d-5f60-a18c-0883b37e3440	20080131	0	900000000000207008	900000000000509007	646361014	900000000000548007
cee8409e-80b0-5017-a985-94d1d7b9f4b1	20080131	1	900000000000207008	900000000000508004	2688571014	900000000000548007
cee9c1a5-c2d1-583f-a0dc-2c8756c83157	20020131	1	900000000000207008	900000000000509007	735569019	900000000000548007
cefd85e2-58ee-56f1-bd2e-71518bebbbcf	20150131	1	900000000000207008	900000000000509007	3012847016	900000000000548007
cf5a9934-07a3-4bd1-b518-7b5b0d9fd96a	20170731	1	900000000000012004	900000000000509007	3475740015	900000000000548007
cf5c6cd0-e212-5592-94f8-9f384618dcc2	20140131	1	900000000000207008	900000000000509007	2987496014	900000000000548007
cf643757-8d5b-5ab0-9ba3-ddaa3205a90b	20080731	1	900000000000207008	900000000000509007	2745794010	900000000000548007
cf778f5c-2245-5b3d-9b3f-3d2aa88a7e2a	20160131	1	900000000000207008	900000000000508004	3299001019	900000000000548007
cf7e55ad-4ecb-5a06-a171-b21fc30f7b1c	20070131	1	900000000000207008	900000000000509007	2639116013	900000000000548007
cf803e0f-4d40-5b5a-892b-dca54264eede	20020731	1	900000000000207008	900000000000508004	1195518016	900000000000548007
cf8a6d35-d02b-5b10-bd7e-a5d38feb79e3	20020131	1	900000000000207008	900000000000508004	700832014	900000000000548007
cf98208a-ec96-59fc-a953-667d21a5c37f	20060131	0	900000000000207008	900000000000509007	633547010	900000000000548007
cfa082d8-f14e-5d7d-a989-debbabb4db34	20020731	1	900000000000207008	900000000000509007	1185910019	900000000000548007
cfa115de-fc28-4c09-bc24-a5a41e0c60b1	20170731	1	900000000000012004	900000000000508004	3475748010	900000000000548007
d039eb0a-0534-4454-a83e-340151a84046	20170131	1	900000000000207008	900000000000509007	3317560014	900000000000548007
d05db5ea-ec72-5a53-8481-f3ac013613d4	20020131	1	900000000000207008	900000000000508004	900000000000014019	900000000000548007
d063be7a-442f-5d94-bc86-42b9ebe8d75a	20020131	1	900000000000207008	900000000000508004	646100019	900000000000548007
d0708f6b-0f32-51d8-acbf-21eaaab8350e	20020131	1	900000000000207008	900000000000508004	697920010	900000000000548007
d080f5c1-3524-5a03-be9d-62fe93cc2de5	20040731	1	900000000000207008	900000000000508004	2465159011	900000000000548007
d0863390-9993-5165-b68a-5a6f22742c96	20020131	1	900000000000207008	900000000000509007	181140017	900000000000548007
d0c46d75-18db-5844-a68e-436e5d220deb	20020131	1	900000000000207008	900000000000509007	815498011	900000000000548007
d0eb9510-10f2-5440-b5f4-eb3248a9ffc2	20020131	1	900000000000207008	900000000000508004	820846018	900000000000548007
d0f18111-936b-5c64-913d-6215da936a72	20080731	0	900000000000207008	900000000000509007	791057012	900000000000548007
d1354c3e-88d5-54bc-a1fd-d0322b45af02	20020131	1	900000000000207008	900000000000508004	645898010	900000000000548007
d1571123-2a43-5d54-a02d-7299a7bd146f	20030131	1	900000000000207008	900000000000509007	1458022014	900000000000548007
d162e142-cb81-508a-878b-db5464cc4883	20020131	1	900000000000207008	900000000000508004	181109012	900000000000548007
d1679b5e-21e6-5992-a899-dad0bf724ef8	20040131	1	900000000000207008	900000000000508004	2149643012	900000000000548007
d18c0e13-23c5-5030-a143-eb13f5bac0a5	20020131	1	900000000000207008	900000000000508004	407958017	900000000000548007
d18ccef3-2589-55f6-bdd3-e65df7ad7e1b	20150731	1	900000000000207008	900000000000508004	3040418016	900000000000548007
d1a0335e-dd70-5aa0-bf15-02276b85df61	20060731	1	900000000000207008	900000000000508004	2613945012	900000000000548007
d1ab7278-c371-4f40-b6bc-04f9690d323e	20170731	1	900000000000012004	900000000000509007	3498418017	900000000000548007
d1af7a55-a2bb-59d0-a5fb-63337d13aba6	20020131	1	900000000000207008	900000000000508004	788978015	900000000000548007
d1c69cd1-5025-585c-b4e2-1798ba00be05	20020131	1	900000000000207008	900000000000509007	762925019	900000000000548007
d1c7602a-6b67-598c-95cb-e362cd74a613	20060731	1	900000000000207008	900000000000509007	2609580016	900000000000548007
d1d5f6f9-04ab-53b8-95ca-1a193cbf602a	20030131	1	900000000000207008	900000000000508004	1472013015	900000000000548007
d21296c4-1ff2-5da2-a21e-44b7f5eaf4d0	20150131	1	900000000000207008	900000000000508004	3012753012	900000000000549004
d22868d4-31cc-5cab-8e54-19c8f9f94134	20020131	1	900000000000207008	900000000000509007	699994019	900000000000548007
d23aa0d0-101e-557c-9659-b7d3d259db54	20050131	1	900000000000207008	900000000000508004	2529014016	900000000000548007
d247a789-76b8-5193-8d84-f2a2af8c25d2	20020131	1	900000000000207008	900000000000508004	700298018	900000000000548007
d27cec34-6363-4c67-a133-546e07696d7b	20170131	1	900000000000207008	900000000000508004	3317560014	900000000000548007
d2903c0e-ce5a-573c-9d82-66d0b1b81d48	20030131	0	900000000000207008	900000000000509007	774901010	900000000000548007
d2be2f88-1b34-5c06-b063-c3cc03eb054d	20070131	1	900000000000207008	900000000000508004	2645581011	900000000000548007
d2ea058b-3727-5a2b-9ba9-cde146f5e2dd	20020131	1	900000000000207008	900000000000508004	599971019	900000000000548007
d2f0a280-49f6-532c-a02e-83f9598b937f	20020131	1	900000000000207008	900000000000508004	616322010	900000000000548007
d3072af5-b086-549a-bf49-41afd89560ad	20070131	1	900000000000207008	900000000000508004	2641700016	900000000000548007
d311567d-40b8-512b-bf84-ef6e0c0cca94	20020131	1	900000000000207008	900000000000509007	367805018	900000000000548007
d314eb3d-83d6-55a9-a272-9d0312e63000	20140131	1	900000000000207008	900000000000508004	2981997015	900000000000548007
d32411a0-5fe1-563e-9a72-6a3a3ed30af0	20030131	0	900000000000207008	900000000000509007	766540014	900000000000548007
d33e6bd9-5a62-5cd8-8223-cbf65b1951e8	20040731	0	900000000000207008	900000000000509007	727329012	900000000000548007
d38e45e9-85e0-5e16-adce-4f9159f5bc38	20020131	1	900000000000207008	900000000000509007	900000000001206013	900000000000548007
d392427f-deb6-52fc-a900-aa63b7824dd7	20020131	1	900000000000207008	900000000000508004	900000000000953013	900000000000548007
d3ab5b57-63e0-5f75-adac-9b9133b6a818	20020131	1	900000000000207008	900000000000508004	658105012	900000000000548007
d3b98ed0-0002-5a59-8735-8a0375bf4298	20050731	1	900000000000207008	900000000000509007	2546529019	900000000000548007
d3dbe7b4-5189-5ab4-8246-318b00a851b2	20020131	1	900000000000207008	900000000000509007	833956013	900000000000548007
d3e2bf36-cb57-5ede-b6f2-323ee3d11f4f	20020131	1	900000000000207008	900000000000509007	832354013	900000000000548007
d40ed252-c22c-58cd-8cfc-14bc6b5bce84	20140131	1	900000000000207008	900000000000508004	2985511016	900000000000548007
d445e98f-3b30-512a-aa7c-c3b1df12743c	20150131	1	900000000000207008	900000000000508004	3012883013	900000000000548007
d4524cca-d9f2-5410-8dfa-5cc9d5e5f51c	20080131	0	900000000000207008	900000000000508004	646361014	900000000000548007
d46cf1e4-54be-5856-91c6-8af232bb0c6d	20020131	1	900000000000207008	900000000000508004	630425014	900000000000548007
d4a208ae-f257-50b5-b8cb-bdbea72379ae	20020131	1	900000000000207008	900000000000509007	797338016	900000000000548007
d4a3dc58-2ce7-5a45-8916-e13714f5258f	20060731	1	900000000000207008	900000000000509007	2610118011	900000000000548007
d4a5fa14-70e5-5da1-972f-540f714531cc	20040731	1	900000000000207008	900000000000509007	2463966014	900000000000548007
d4fd76b0-b2a2-5caa-a166-f83eacf02d9a	20040731	1	900000000000207008	900000000000508004	2465049012	900000000000548007
d502427a-d948-5257-9b10-dc851c83c36e	20020131	1	900000000000207008	900000000000509007	560575015	900000000000548007
d52f2bf2-2c5b-5f95-8639-2741b8d1ed67	20020131	1	900000000000207008	900000000000509007	711406013	900000000000548007
d54d6d49-c85a-57b7-b0a5-75114cd37cc5	20020131	1	900000000000207008	900000000000509007	485028013	900000000000548007
d56f6f19-7335-5efd-af77-a4990395f01c	20020131	1	900000000000207008	900000000000508004	770000019	900000000000548007
d57ef89e-94b6-5c51-adb9-ca7f26fd0a0f	20070131	1	900000000000207008	900000000000509007	2640404016	900000000000548007
d5a9a173-9faf-5148-8549-d1850eab792f	20020731	1	900000000000207008	900000000000508004	1197174015	900000000000548007
d5cdc5ec-bf48-53c5-b8fa-a03679fefa3d	20020131	1	900000000000207008	900000000000508004	649234011	900000000000548007
d5d7020c-4851-5a52-8730-44a0a9b964d5	20020131	1	900000000000207008	900000000000508004	697981011	900000000000548007
d5d835fd-16a2-5329-9d04-c0cd175f534f	20030131	0	900000000000207008	900000000000508004	774901010	900000000000548007
d5e41b2f-f20b-5c56-a755-4d638e545fe3	20040731	0	900000000000207008	900000000000508004	727329012	900000000000548007
d5feab57-75a6-546c-9171-db75a21c69d8	20020131	1	900000000000207008	900000000000509007	733333011	900000000000548007
d63177b3-362e-53a3-9022-023533c9c77a	20100131	0	900000000000207008	900000000000509007	550268018	900000000000548007
d64ece0e-80cf-5025-a744-f9662553918b	20020131	1	900000000000207008	900000000000508004	707278014	900000000000548007
d67577c3-1d2c-5ee0-93bd-4cb0f70f9cbd	20020131	1	900000000000207008	900000000000508004	665274019	900000000000548007
d67f2453-96ff-51e2-93fb-657b8d1b1186	20040131	1	900000000000207008	900000000000508004	2149646016	900000000000548007
d6904836-77fc-5f39-86ab-f2aa141a2834	20020131	1	900000000000207008	900000000000509007	551315018	900000000000548007
d698449e-45b1-5ed2-ac59-801a8cbe3058	20070131	0	900000000000207008	900000000000508004	703399011	900000000000548007
d6b047d8-e41a-59dc-9048-c43368396811	20070131	1	900000000000207008	900000000000509007	2645581011	900000000000548007
d6ba686c-eecb-5892-b6bc-6f7e535783f8	20020131	1	900000000000207008	900000000000509007	778262019	900000000000548007
d6d3b509-cd3a-5659-8509-43fcd6dcd7b6	20050731	1	900000000000207008	900000000000509007	2546985015	900000000000548007
d6f14fea-9055-5569-a70d-81597e243972	20020131	1	900000000000207008	900000000000508004	617491019	900000000000548007
d7123cc4-1750-571d-8547-f363c99b0cae	20070131	1	900000000000207008	900000000000509007	2638268018	900000000000548007
d7164eb2-68c2-50ec-af7c-031a399b4cbe	20020131	1	900000000000207008	900000000000508004	803088018	900000000000548007
d7524de0-18c3-5026-9336-a4dea0441408	20020131	1	900000000000207008	900000000000509007	665170016	900000000000548007
d76a92d7-91c1-524f-82d0-aa4c7d0c482f	20100731	1	900000000000207008	900000000000509007	2870432019	900000000000548007
d7bc73fe-eb55-57e5-a3ed-0e5976438e4f	20030131	1	900000000000207008	900000000000509007	1456716015	900000000000548007
d7d1c7e6-e63a-54c4-9796-001234973646	20020131	1	900000000000207008	900000000000508004	674660010	900000000000548007
d7eb9d7b-76bc-511c-ab26-9eb0ca096439	20130731	1	900000000000207008	900000000000508004	2968043015	900000000000548007
d7ff512c-6ed2-5e9d-a96e-69051abe8da3	20020131	1	900000000000207008	900000000000509007	697246016	900000000000548007
d8121106-d341-510c-aea5-a9f300875dd2	20020131	1	900000000000207008	900000000000509007	777531017	900000000000548007
d827625e-30c1-5ad0-882c-bf07db1544dd	20020131	1	900000000000207008	900000000000508004	701480011	900000000000548007
d828ae51-cb5c-55fb-88ee-5b5e75fdc882	20020131	1	900000000000207008	900000000000509007	754736015	900000000000548007
d82b34fb-9f55-55a8-bacf-ac6950279977	20020131	1	900000000000207008	900000000000509007	731061015	900000000000548007
d84e0200-4e49-523c-8bc3-dd3199f12b3e	20130731	1	900000000000207008	900000000000508004	2958443011	900000000000548007
d84e146c-dcbe-5791-89e0-d272f4d2046e	20020131	1	900000000000207008	900000000000509007	900000000000171019	900000000000548007
d84e8e73-9d05-5d1c-b996-5b12fcb97112	20020131	1	900000000000207008	900000000000508004	762831017	900000000000548007
d862239f-b90a-51b4-8d0e-e1d9c6c8fc15	20020131	1	900000000000207008	900000000000509007	795921014	900000000000548007
d8840308-f31b-5969-a6b9-7658a7c525a0	20020131	1	900000000000207008	900000000000509007	485029017	900000000000548007
d89de559-e3ca-5ec6-b302-7666867a5df2	20020131	1	900000000000207008	900000000000509007	825361013	900000000000548007
d8a2b93e-d2da-511b-bbd5-2d20d5a40505	20020131	1	900000000000207008	900000000000509007	484078019	900000000000548007
d8a56787-a509-555f-bd67-51af03766d3d	20020131	1	900000000000207008	900000000000509007	705226010	900000000000548007
d8a82aaa-f48f-50b3-9a6d-6c48653774b0	20020131	1	900000000000207008	900000000000508004	642712012	900000000000548007
d8d36c71-1abf-52ec-ae57-2b9d475cf7ee	20020131	1	900000000000207008	900000000000509007	602591015	900000000000548007
d8d49100-0353-5d86-bfbb-23fa43075bfc	20070731	0	900000000000207008	900000000000508004	652826016	900000000000548007
d8ed95b4-b33a-575e-9847-14d24aabb040	20080731	0	900000000000207008	900000000000508004	791057012	900000000000548007
d9188f4b-9506-5889-b8aa-c7e61be8d806	20020131	1	900000000000207008	900000000000508004	808670012	900000000000548007
d92e202b-ac9f-59cc-8713-813484220554	20060131	1	900000000000207008	900000000000509007	2575258017	900000000000548007
d9328b2e-f63e-5755-a60d-f2b105af0b4c	20020131	1	900000000000207008	900000000000508004	665301013	900000000000548007
d934ef35-4b0e-590d-b128-de0ed89082cf	20020131	1	900000000000207008	900000000000508004	825785019	900000000000548007
d9569024-2be3-5491-bb20-a2bce81c1143	20050731	1	900000000000207008	900000000000509007	2546328014	900000000000548007
d97d4b84-d258-5c65-8645-272268a02845	20060731	1	900000000000207008	900000000000508004	2610651018	900000000000548007
d97ebf7f-73e7-5a0f-a72c-0641dde834c7	20020131	1	900000000000207008	900000000000509007	755047013	900000000000548007
d986831d-e841-5f21-a409-9823527ff603	20020131	1	900000000000207008	900000000000509007	769831016	900000000000548007
d99a9e83-ada7-511d-9788-a929344acddf	20020131	1	900000000000207008	900000000000508004	651955013	900000000000548007
d99ad72c-a9c9-5558-837b-c8d9aac821be	20050131	1	900000000000207008	900000000000508004	2531743010	900000000000548007
d9d586d1-2c0a-5e7b-baec-6f6548410b19	20020131	1	900000000000207008	900000000000509007	900000000000037013	900000000000548007
da0449c1-781a-52bb-bde8-2016b1901e89	20020131	1	900000000000207008	900000000000509007	805384010	900000000000548007
da0536cd-bdce-53cf-948e-e211d7bb9c8e	20020131	1	900000000000207008	900000000000509007	700474010	900000000000548007
da3f8db8-6cef-564e-a058-0d6d8deceb21	20020131	1	900000000000207008	900000000000508004	778262019	900000000000548007
da542dc0-e0d5-5906-ba11-a7483f701b9d	20060731	1	900000000000207008	900000000000509007	2613945012	900000000000548007
da6737de-5e2d-5841-af0e-7dfc7117ff86	20050731	1	900000000000207008	900000000000509007	2546124018	900000000000548007
da80193d-b286-5030-bba5-501baef64de2	20030131	1	900000000000207008	900000000000509007	1458019012	900000000000548007
da91f08a-4984-5957-a7da-57c8a0d6c4ec	20020131	1	900000000000207008	900000000000509007	79074014	900000000000548007
da9577d6-f474-51e0-b4c8-f32c228b38a9	20060131	1	900000000000207008	900000000000508004	2574623017	900000000000548007
dad73a35-563b-5021-98b6-604d85214503	20040731	1	900000000000207008	900000000000509007	2464180013	900000000000548007
dafaaeab-e662-5b9e-af25-fcd42bcb881c	20020131	1	900000000000207008	900000000000509007	761197016	900000000000548007
db2fe693-d5ae-5fa0-be5a-e0735596e82e	20020131	1	900000000000207008	900000000000509007	900000000001210011	900000000000548007
db6ed50b-fa86-53ab-89d6-97825ff062b8	20020131	1	900000000000207008	900000000000508004	769964015	900000000000548007
db79e0f3-75e4-5014-aa19-0a8073c061c3	20020131	1	900000000000207008	900000000000508004	617495011	900000000000548007
db846436-786f-5c03-b386-0301fd2ee2a0	20140131	1	900000000000207008	900000000000508004	2986172019	900000000000548007
db858338-f795-5d30-9021-2b3824fcdf96	20020131	1	900000000000207008	900000000000508004	740105017	900000000000548007
db9350bc-bcd2-50ea-ba95-8fa4054694dc	20020131	1	900000000000207008	900000000000508004	741173015	900000000000548007
db9bd20e-2174-57f1-801b-85b04d003a1c	20080131	1	900000000000207008	900000000000508004	2688640013	900000000000548007
dba57857-2668-5956-8f12-586ac662be58	20080731	1	900000000000207008	900000000000509007	2751820019	900000000000548007
dbabdc53-2d26-54c0-b957-37634831a8f9	20020131	1	900000000000207008	900000000000508004	762921011	900000000000548007
dbb7acc4-278c-53fc-803d-253bededce92	20020131	1	900000000000207008	900000000000508004	900000000000170018	900000000000548007
dbca8277-4ae0-5acb-a6fb-a18971a3feaf	20040731	1	900000000000207008	900000000000508004	2472316017	900000000000548007
dbd0d080-b831-5ee6-b9a1-d82b7be4e380	20020131	1	900000000000207008	900000000000509007	819896010	900000000000548007
dbfd2158-aece-5387-8e26-0928a27bb438	20020131	1	900000000000207008	900000000000508004	700194011	900000000000548007
dc0a8866-a413-56b8-8b38-619be640eef7	20070131	0	900000000000207008	900000000000509007	756501019	900000000000548007
dc680b12-eef3-5239-afce-0cee01c781c5	20060731	1	900000000000207008	900000000000509007	2610776012	900000000000548007
dc75ef87-d147-5a2d-90c8-76fd84183f69	20020131	1	900000000000207008	900000000000508004	791557017	900000000000548007
dc91c819-d193-5b89-8dc0-4cb13da90809	20020131	1	900000000000207008	900000000000508004	698190018	900000000000548007
dcac1f81-0cae-5747-bc2f-ac450d188880	20060731	0	900000000000207008	900000000000508004	2461396016	900000000000548007
dcd8ffaa-75b8-5a5d-9a9a-8931362ae01d	20020131	1	900000000000207008	900000000000509007	731587013	900000000000548007
dcf34a7a-64b9-55b2-a126-4cc030b32e76	20020131	1	900000000000207008	900000000000508004	674745019	900000000000548007
dd251d4e-e51a-5d14-b230-d63e5ae266de	20020131	1	900000000000207008	900000000000509007	750457018	900000000000548007
dd337572-9b7a-558a-b9f5-20cd5d951a67	20040731	1	900000000000207008	900000000000508004	2461340011	900000000000548007
dd4b46ac-d75e-529d-b24d-2ecc8330e17f	20020131	1	900000000000207008	900000000000509007	599971019	900000000000548007
dd7046f3-6812-5ef4-9d43-bd9c5b46ba27	20020131	1	900000000000207008	900000000000508004	707365012	900000000000548007
dd86f240-492c-58ad-8302-0270f5e42479	20020131	1	900000000000207008	900000000000508004	754094011	900000000000548007
dd9c5fae-ee08-5fc4-b409-1bce9f1912b1	20060731	0	900000000000207008	900000000000508004	630870013	900000000000548007
dda715f5-d630-57d5-918c-8212850b2c40	20150131	1	900000000000207008	900000000000509007	3012809014	900000000000548007
ddd77d2f-5764-52ac-a55b-b82507209d7a	20020131	1	900000000000207008	900000000000509007	787407019	900000000000548007
ddd8151d-f339-5aba-8c57-efbce43dbfe6	20050131	1	900000000000207008	900000000000509007	2531801011	900000000000548007
