id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
2260481020	20060131	0	900000000000207008	303669000	261004008	0	363703001	900000000000011006	900000000000451002
2260489022	20060131	0	900000000000207008	303678006	261004008	0	363703001	900000000000011006	900000000000451002
2260490029	20060131	0	900000000000207008	303679003	261004008	0	363703001	900000000000011006	900000000000451002
2260491025	20060131	0	900000000000207008	303680000	261004008	0	363703001	900000000000011006	900000000000451002
2260504028	20060131	0	900000000000207008	303695003	261004008	0	363703001	900000000000011006	900000000000451002
2260505027	20040731	0	900000000000207008	303696002	261004008	0	363703001	900000000000011006	900000000000451002
2260507024	20060131	0	900000000000207008	303698001	261004008	0	363703001	900000000000011006	900000000000451002
2260517025	20050131	0	900000000000207008	303751004	360037004	1	260686004	900000000000011006	900000000000451002
2260518024	20040131	0	900000000000207008	303751004	360037004	2	260686004	900000000000011006	900000000000451002
2260519027	20050131	0	900000000000207008	303751004	52530000	1	363704007	900000000000011006	900000000000451002
2260523024	20050131	0	900000000000207008	303780008	360037004	1	260686004	900000000000011006	900000000000451002
2260526027	20050131	0	900000000000207008	303786002	360037004	1	260686004	900000000000011006	900000000000451002
2260527020	20100131	0	900000000000207008	303787006	360037004	1	260686004	900000000000011006	900000000000451002
2260528026	20100131	0	900000000000207008	303790000	360037004	1	260686004	900000000000011006	900000000000451002
2260529023	20060731	0	900000000000207008	303792008	360037004	1	260686004	900000000000011006	900000000000451002
2260538020	20060131	0	900000000000207008	303927002	261004008	0	363703001	900000000000011006	900000000000451002
2260540026	20060131	0	900000000000207008	303938002	261004008	0	363703001	900000000000011006	900000000000451002
2260808021	20050131	0	900000000000207008	308730000	360037004	1	260686004	900000000000011006	900000000000451002
2266279025	20070131	0	900000000000207008	34945008	59820001	1	363704007	900000000000011006	900000000000451002
2269998022	20060131	0	900000000000207008	77477000	261004008	0	363703001	900000000000011006	900000000000451002
2270214024	20080731	0	900000000000207008	79760008	278110001	1	260686004	900000000000011006	900000000000451002
2270215020	20070131	0	900000000000207008	79760008	280717001	1	363704007	900000000000011006	900000000000451002
2270494021	20060131	0	900000000000207008	82918005	261004008	0	363703001	900000000000011006	900000000000451002
2270561021	20060131	0	900000000000207008	83788002	261004008	0	363703001	900000000000011006	900000000000451002
2270562025	20070131	0	900000000000207008	83788002	385420005	0	363701004	900000000000011006	900000000000451002
2272163023	20060131	0	900000000000207008	363023007	261004008	0	363703001	900000000000011006	900000000000451002
2272172026	20080731	0	900000000000207008	363141001	360037004	1	260686004	900000000000011006	900000000000451002
2272176028	20040731	0	900000000000207008	363273001	261004008	0	363703001	900000000000011006	900000000000451002
2272178027	20060131	0	900000000000207008	363276009	261004008	0	363703001	900000000000011006	900000000000451002
2272179024	20060131	0	900000000000207008	363277000	261004008	0	363703001	900000000000011006	900000000000451002
2272180022	20060131	0	900000000000207008	363278005	261004008	0	363703001	900000000000011006	900000000000451002
2272655021	20060131	0	900000000000207008	168818005	261004008	0	363703001	900000000000011006	900000000000451002
2275262027	20060131	0	900000000000207008	363679005	261004008	0	363703001	900000000000011006	900000000000451002
2275263021	20060131	0	900000000000207008	363680008	261004008	0	363703001	900000000000011006	900000000000451002
2278113020	20060131	0	900000000000207008	371571005	261004008	0	363703001	900000000000011006	900000000000451002
2278114025	20070131	0	900000000000207008	371572003	89457008	1	363701004	900000000000011006	900000000000451002
2278115029	20060131	0	900000000000207008	371575001	261004008	0	363703001	900000000000011006	900000000000451002
2278116028	20030731	1	900000000000207008	371575001	399035005	0	260686004	900000000000011006	900000000000451002
2279445028	20060131	0	900000000000207008	373205008	261004008	0	363703001	900000000000011006	900000000000451002
2279446027	20070131	0	900000000000207008	373205008	89457008	1	363701004	900000000000011006	900000000000451002
2283281028	20030731	1	900000000000207008	399100005	67923007	0	363698007	900000000000011006	900000000000451002
2283429025	20030731	1	900000000000207008	399244003	56329008	0	363698007	900000000000011006	900000000000451002
2284020026	20030731	1	900000000000207008	399902003	91806002	0	363698007	900000000000011006	900000000000451002
2284021027	20040131	0	900000000000207008	399902003	91723000	0	363698007	900000000000011006	900000000000451002
2284041021	20050131	1	900000000000207008	399913000	362874006	0	123005000	900000000000227009	900000000000451002
2284185021	20030731	1	900000000000207008	399981008	400177003	0	116676008	900000000000011006	900000000000451002
2442683025	20040731	0	900000000000207008	303751004	360037004	2	260686004	900000000000011006	900000000000451002
2444725027	20040731	0	900000000000207008	34945008	278110001	2	260686004	900000000000011006	900000000000451002
2446311029	20040731	0	900000000000207008	265702005	129284003	2	260686004	900000000000011006	900000000000451002
2448566022	20100131	0	900000000000207008	363276009	278110001	1	260686004	900000000000011006	900000000000451002
2452944024	20040731	0	900000000000207008	241579000	360037004	2	260686004	900000000000011006	900000000000451002
