id	effectiveTime	active	moduleId	sourceId	destinationId	relationshipGroup	typeId	characteristicTypeId	modifierId
6227021022	20150731	1	900000000000207008	711278009	71388002	0	116680003	900000000000010007	900000000000451002
6227022026	20150731	1	900000000000207008	711278009	312251004	2	260686004	900000000000010007	900000000000451002
6227029024	20150731	1	900000000000207008	711278009	312251004	4	260686004	900000000000010007	900000000000451002
6309748025	20160131	1	900000000000207008	712727001	385420005	2	424361007	900000000000010007	900000000000451002
6309753024	20160131	1	900000000000207008	712727001	122494005	2	405813007	900000000000010007	900000000000451002
6309760029	20160131	1	900000000000207008	712727001	312251004	1	260686004	900000000000010007	900000000000451002
6309775021	20160131	1	900000000000207008	712727001	385420005	1	424361007	900000000000010007	900000000000451002
6309791024	20160131	1	900000000000207008	712727001	69536005	1	405813007	900000000000010007	900000000000451002
6309796025	20160131	1	900000000000207008	712727001	312251004	2	260686004	900000000000010007	900000000000451002
6309812024	20160131	1	900000000000207008	712727001	71388002	0	116680003	900000000000010007	900000000000451002
6399251021	20160131	1	900000000000207008	712855008	122494005	2	405813007	900000000000010007	900000000000451002
6399256027	20160131	1	900000000000207008	712855008	312251004	2	260686004	900000000000010007	900000000000451002
6399264022	20160131	1	900000000000207008	712855008	69536005	3	405813007	900000000000010007	900000000000451002
6399285022	20160131	1	900000000000207008	712855008	122495006	1	405813007	900000000000010007	900000000000451002
6399315028	20160131	1	900000000000207008	712855008	71388002	0	116680003	900000000000010007	900000000000451002
6399317020	20160131	1	900000000000207008	712855008	312251004	1	260686004	900000000000010007	900000000000451002
6399319023	20160131	1	900000000000207008	712855008	312251004	3	260686004	900000000000010007	900000000000451002
6404563026	20160131	1	900000000000207008	79760008	312254007	1	260686004	900000000000010007	900000000000451002
